bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_quarter,date_day,price,id,Predicted
4,2.5,2360,7475,2.0,0,0,3,8,2360,0,1992,0,98031,47.4052,-122.17,2280,7570,2014,9,3,12,340000.0,8078100260,320080.25
3,2.5,2180,5496,2.0,0,0,3,8,2180,0,1994,0,98029,47.5723,-122.007,2120,5496,2015,4,2,15,612000.0,3905120830,334501.4
2,1.75,1910,3376,2.0,0,0,3,8,1910,0,1980,0,98038,47.3733,-122.057,1470,3623,2014,6,2,28,230000.0,1442800400,208900.06
4,2.5,2260,7753,2.0,0,0,3,9,2260,0,1989,0,98029,47.5752,-121.995,2690,8924,2014,5,2,9,604000.0,3905000200,442689.75
3,1.75,1770,8868,1.0,0,0,4,7,1770,0,1959,0,98002,47.3188,-122.212,1630,9706,2014,7,3,3,250000.0,4399200075,302098.94
3,2.0,1460,7930,1.0,0,0,3,7,1460,0,1989,0,98038,47.359,-122.049,1630,7930,2015,3,1,9,258500.0,1545802830,357450.16
4,2.75,2080,5000,1.0,0,0,5,8,1470,610,1940,0,98199,47.6422,-122.403,1970,5000,2015,3,1,24,783000.0,1370804100,329191.47
3,1.0,1140,5000,1.0,0,0,3,7,1140,0,1960,0,98106,47.5535,-122.362,1140,5000,2014,5,2,26,276000.0,3438500339,233727.47
4,2.0,1660,12377,1.0,0,0,3,8,1660,0,1966,0,98008,47.6231,-122.102,1820,8968,2015,3,1,23,550000.0,8563001070,684714.56
4,1.0,1430,6240,1.5,0,0,5,7,1430,0,1953,0,98125,47.7272,-122.311,1410,6240,2015,4,2,28,398000.0,4427100105,461580.53
4,1.0,1620,6000,1.5,0,0,5,7,1620,0,1905,0,98055,47.4763,-122.206,1310,6000,2014,10,4,23,327000.0,7231501610,493872.5
4,2.75,3100,14568,2.0,0,0,3,8,3100,0,1995,0,98019,47.7302,-121.974,2860,14396,2015,4,2,21,564500.0,2787250240,253635.86
4,1.75,1500,6820,1.5,0,0,5,7,1500,0,1905,0,98117,47.6794,-122.37,1360,4125,2014,10,4,17,782000.0,5309100295,244721.98
4,2.5,2820,5510,2.0,0,0,3,9,2820,0,2005,0,98038,47.3477,-122.024,2820,5510,2015,1,1,28,398000.0,2781260370,275951.12
3,1.75,1850,10920,1.5,0,0,3,6,1850,0,1915,0,98034,47.7244,-122.222,1510,7871,2015,1,1,30,257000.0,1926059155,602622.25
4,2.0,1570,9415,2.0,0,0,4,7,1570,0,1984,0,98092,47.3168,-122.174,1550,8978,2014,6,2,25,235000.0,7137900960,591031.44
3,2.5,1600,7000,2.0,0,0,4,8,1600,0,1993,0,98038,47.3534,-122.057,1700,7000,2014,5,2,7,275000.0,2215902010,275015.3
3,2.5,2630,10047,2.0,0,0,3,9,2630,0,1996,0,98027,47.5515,-122.083,2640,10620,2014,9,3,15,665000.0,1778350270,334366.7
3,1.75,1490,10757,1.0,0,0,3,7,1060,430,1966,0,98034,47.72,-122.229,1490,10609,2015,4,2,27,465000.0,3755100520,511978.6
3,1.5,1160,5200,1.0,0,0,5,7,1160,0,1970,0,98042,47.364,-122.094,1170,5200,2014,10,4,23,210000.0,8651441620,641155.7
4,2.5,2040,4443,2.0,0,0,3,8,2040,0,2001,0,98092,47.3182,-122.189,2040,4637,2014,12,4,4,265000.0,1321970240,424380.4
2,2.5,1550,2657,2.0,0,0,4,8,1550,0,1987,0,98033,47.7034,-122.188,1570,2442,2015,4,2,13,426000.0,6816300060,683951.75
4,2.25,1990,7610,1.0,0,0,4,8,1290,700,1966,0,98008,47.6236,-122.103,1820,8198,2014,10,4,29,529219.0,8563000520,310393.38
4,3.0,2400,7680,1.0,0,0,3,7,1200,1200,1956,0,98199,47.6466,-122.389,2670,6342,2015,1,1,6,608000.0,269000070,295024.28
2,1.0,840,5087,1.0,0,0,3,7,840,0,1925,0,98118,47.5557,-122.278,1590,5087,2014,11,4,11,315000.0,1704900135,305845.22
4,2.0,1450,8175,1.0,0,0,4,7,1450,0,1967,0,98031,47.3933,-122.195,1570,9024,2015,2,1,13,205000.0,6648701420,337075.97
3,1.5,1460,9908,1.0,0,0,3,7,1460,0,1952,0,98148,47.4275,-122.331,1420,9582,2014,7,3,9,310000.0,6123000070,524901.2
4,1.75,1880,8800,1.0,0,0,3,7,1130,750,1960,0,98168,47.5137,-122.333,1340,8733,2014,7,3,9,284000.0,6620400631,440744.47
2,1.0,1260,4377,1.0,0,0,4,7,1260,0,1947,0,98103,47.6988,-122.354,1420,6376,2014,6,2,19,405000.0,1529300160,323655.12
3,2.5,1970,9153,2.0,0,0,3,8,1970,0,2007,0,98028,47.7698,-122.268,1800,9800,2014,9,3,16,509950.0,4027700844,568101.0
3,1.5,1130,7200,1.0,0,0,3,7,1130,0,1954,0,98178,47.5041,-122.253,1130,7200,2015,4,2,14,280005.0,2976800550,374992.97
3,1.0,1030,7620,1.0,0,0,3,7,1030,0,1953,0,98126,47.5281,-122.375,1030,7560,2014,8,3,4,330000.0,4364700105,713345.6
2,2.5,1480,2167,2.0,0,0,3,8,1390,90,2007,0,98052,47.6658,-122.132,2130,2556,2014,8,3,18,468000.0,7694800070,427271.88
3,2.5,1440,7741,1.0,0,0,4,7,1000,440,1983,0,98031,47.4042,-122.194,1680,7316,2014,5,2,27,265000.0,739800070,532567.8
3,2.5,2720,11937,2.0,0,0,3,9,2720,0,1990,0,98031,47.4185,-122.212,2590,9683,2015,3,1,17,372400.0,1561910270,573844.5
3,1.5,1240,8410,1.0,0,0,5,6,1240,0,1948,0,98155,47.753,-122.328,1630,8410,2015,5,2,4,390000.0,7305300370,500489.78
3,1.0,1020,6120,1.0,0,0,4,7,1020,0,1967,0,98002,47.278,-122.205,1370,8000,2015,2,1,3,208000.0,7345000340,270456.16
5,3.5,3080,7759,2.0,0,0,3,8,2310,770,2003,0,98019,47.7454,-121.977,2980,8223,2014,10,4,9,455000.0,8035350260,471296.75
4,2.5,1750,6397,2.0,0,0,3,7,1750,0,1988,0,98023,47.3082,-122.358,1940,6502,2015,3,1,30,270000.0,104550520,327577.22
3,2.5,1580,8541,2.0,0,0,3,7,1580,0,1990,0,98001,47.3334,-122.289,1640,7542,2014,10,4,21,213550.0,5413200140,589934.56
5,1.75,2340,9148,2.0,0,0,3,7,2340,0,1957,0,98198,47.4232,-122.324,1390,10019,2014,7,3,29,210000.0,522049104,407474.38
4,2.75,2400,3844,1.0,0,0,5,7,1200,1200,1974,0,98133,47.7027,-122.347,1100,3844,2014,12,4,15,403500.0,6145601715,418410.16
3,1.5,1300,7600,1.0,0,0,4,7,1300,0,1963,0,98022,47.2083,-122.005,1570,7600,2015,2,1,25,235000.0,1645000310,278302.84
3,2.0,1760,7147,1.0,0,0,4,6,880,880,1936,0,98055,47.4799,-122.232,1720,7147,2015,4,2,21,287500.0,7471900045,312676.56
4,1.5,1520,5910,1.0,0,0,3,7,1020,500,1946,0,98115,47.6904,-122.295,1710,5910,2014,9,3,29,546800.0,7697100030,528737.6
3,1.75,1070,8100,1.0,0,0,4,6,1070,0,1957,0,98002,47.2853,-122.22,1260,8100,2014,6,2,16,183000.0,3313600340,640120.75
3,1.0,1280,6726,1.0,0,0,3,6,1280,0,1958,0,98144,47.5724,-122.301,1630,5000,2014,12,4,5,299500.0,4263200030,360990.88
3,1.5,1860,7963,1.0,0,0,3,7,1200,660,1963,0,98188,47.4513,-122.268,1800,10400,2014,6,2,9,288350.0,8125200483,308123.84
4,2.75,2140,4000,1.0,0,0,3,7,1190,950,1951,0,98115,47.6792,-122.287,2140,4770,2014,12,4,5,625000.0,7974200776,427422.06
2,1.5,1480,1349,2.0,0,0,3,7,1240,240,2007,0,98136,47.5439,-122.386,1550,1349,2015,4,2,29,418000.0,2719100013,321198.9
3,3.0,2260,1825,2.0,0,0,3,8,1660,600,2002,0,98122,47.6108,-122.308,2260,1834,2014,8,3,25,660000.0,7234601544,310157.47
4,2.5,2300,6158,2.0,0,0,3,9,2300,0,1999,0,98115,47.6943,-122.299,2170,6434,2014,6,2,23,775000.0,5652601455,276894.22
3,2.75,1650,7272,1.0,0,0,4,7,1230,420,1972,0,98034,47.7232,-122.174,1770,7272,2015,1,1,23,429500.0,2558600060,287002.47
4,2.0,1960,7560,1.0,0,0,5,7,1160,800,1978,0,98031,47.4081,-122.178,1950,7560,2014,5,2,20,250000.0,2796100160,232934.06
3,1.5,1310,10491,1.0,0,0,4,7,1310,0,1969,0,98042,47.3682,-122.148,1430,9664,2014,12,4,9,225000.0,5470100270,273831.2
3,1.0,910,8658,1.0,0,0,3,7,910,0,1955,0,98155,47.7586,-122.303,1170,10200,2014,9,3,5,306000.0,4024101715,277272.34
3,1.75,1580,9719,1.0,0,0,5,7,1580,0,1962,0,98056,47.5396,-122.18,1760,8539,2015,4,2,13,517100.0,3205100060,699624.1
3,1.75,1780,9689,1.0,0,0,3,7,1130,650,1976,0,98072,47.7628,-122.163,1660,9786,2014,8,3,22,354950.0,4450700030,355766.1
3,1.5,1040,1824,1.0,0,0,3,6,1040,0,1925,0,98115,47.6793,-122.3,1010,5100,2015,4,2,14,348000.0,7920100083,457311.94
3,2.5,1720,8755,1.0,0,0,3,8,1000,720,1983,0,98023,47.3186,-122.391,1720,8690,2014,6,2,4,275000.0,2115510340,198580.03
3,1.5,1600,10440,1.0,0,0,3,7,1600,0,1954,0,98125,47.7109,-122.311,1600,8816,2014,12,4,18,390000.0,8901000445,714024.56
3,1.5,1320,9750,1.0,0,0,3,7,1320,0,1954,0,98148,47.4267,-122.331,1530,9750,2014,9,3,10,260000.0,6121800060,727948.8
5,2.75,2740,5616,1.5,0,0,5,7,1670,1070,1925,0,98115,47.6866,-122.317,1600,4592,2014,6,2,3,605000.0,2979800520,231173.53
4,2.5,2300,6448,2.0,0,0,3,8,2300,0,2001,0,98030,47.3813,-122.204,1860,5872,2014,7,3,3,342000.0,2331540070,520948.28
3,1.75,1430,7700,1.0,0,0,4,7,980,450,1981,0,98031,47.3993,-122.183,1430,8625,2015,3,1,30,252000.0,5126950340,345908.47
3,1.75,2400,14012,1.0,0,0,3,9,2400,0,1971,0,98003,47.3371,-122.325,2800,13988,2015,2,1,19,357000.0,5152100160,212141.67
3,1.0,940,7910,1.0,0,0,4,6,940,0,1959,0,98008,47.6181,-122.117,1000,7700,2014,12,4,24,370000.0,3298201290,584313.5
3,1.0,1020,13504,1.0,0,0,5,7,1020,0,1959,0,98056,47.5121,-122.17,1110,11158,2015,4,2,6,322500.0,428000055,461057.78
2,2.0,1680,5756,2.0,0,0,4,7,1680,0,1910,0,98002,47.3065,-122.222,1340,5447,2014,6,2,20,210000.0,8698600055,633570.56
2,1.0,1340,9840,1.0,0,0,3,7,1340,0,1949,0,98133,47.7202,-122.339,1610,8949,2014,12,4,8,290000.0,3034200885,548941.9
3,1.0,1190,11120,1.0,0,0,3,6,1190,0,1947,0,98024,47.5687,-121.898,1230,12720,2014,10,4,30,260000.0,943100262,387763.94
2,1.0,1770,5522,1.5,0,0,4,7,960,810,1943,0,98178,47.4974,-122.231,1830,7378,2014,5,2,20,243000.0,3810000465,201001.72
4,2.75,2200,9453,1.0,0,0,5,8,1100,1100,1955,0,98144,47.5744,-122.305,1390,5355,2014,7,3,25,583000.0,3253500030,319098.34
4,1.75,2160,7700,2.0,0,0,2,8,2160,0,1977,0,98033,47.6976,-122.169,2080,7700,2014,12,4,4,429000.0,2128000160,292919.66
3,2.5,2010,4059,2.0,0,0,3,8,2010,0,1998,0,98034,47.7317,-122.197,2010,5779,2014,12,4,16,471000.0,3764650070,599973.3
3,1.0,1430,5000,1.0,0,0,3,7,1430,0,1949,0,98117,47.6895,-122.37,1210,5000,2015,4,2,8,552500.0,9376301180,411021.88
4,1.75,1700,10642,1.0,0,0,4,7,850,850,1954,0,98006,47.5674,-122.142,1610,11200,2015,2,1,17,437000.0,2203500570,699759.0
4,2.0,1830,5220,1.5,0,0,3,7,1830,0,1951,0,98118,47.5331,-122.278,1760,5757,2015,1,1,9,270000.0,3634100030,643975.25
3,1.5,1410,8800,1.0,0,0,4,7,1410,0,1965,0,98092,47.2927,-122.183,2180,10108,2014,7,3,16,226740.0,2599200830,334058.44
2,1.0,740,6840,1.0,0,0,5,6,740,0,1942,0,98126,47.5172,-122.375,740,6840,2014,8,3,16,250000.0,7454000030,271394.84
3,1.0,770,6552,1.0,0,0,3,6,670,100,1942,0,98146,47.5133,-122.372,920,7200,2015,3,1,9,307000.0,7454001090,196846.92
4,2.75,2200,8580,1.0,0,0,3,8,1860,340,1991,0,98023,47.295,-122.37,2290,7816,2014,7,3,21,315000.0,2944500340,596073.2
4,2.5,2040,7000,1.0,0,0,3,7,1250,790,1979,0,98031,47.4056,-122.176,1900,7378,2015,4,2,24,264900.0,2796100640,268537.8
3,2.0,1600,4510,1.0,0,0,3,7,990,610,1978,0,98103,47.6939,-122.34,1580,4561,2014,9,3,22,510000.0,993000046,544399.6
4,2.5,1990,3980,2.0,0,0,3,7,1990,0,2002,0,98058,47.4445,-122.17,1990,4373,2014,8,3,14,328000.0,2333230270,647142.1
4,2.5,1830,7308,2.0,0,0,3,7,1830,0,2002,0,98038,47.3565,-122.015,1830,5692,2015,5,2,4,358000.0,5104510340,309162.75
3,2.5,2540,4260,2.0,0,0,3,7,2540,0,2005,0,98042,47.3989,-122.164,2190,4260,2015,4,2,21,325000.0,2517000700,283535.5
4,2.0,1440,10800,1.0,0,0,4,7,1440,0,1967,0,98001,47.3417,-122.283,1190,7380,2015,3,1,5,230000.0,5556800260,273894.03
3,2.0,1550,4000,1.0,0,0,3,7,940,610,1955,0,98199,47.6379,-122.387,1880,4000,2015,4,2,23,545000.0,2771603610,613332.94
3,2.5,2490,4343,2.0,0,0,3,9,2490,0,2003,0,98029,47.5493,-121.993,2130,4106,2014,5,2,5,705380.0,3629910240,290455.3
4,2.25,2000,3800,2.0,0,0,3,8,2000,0,2001,0,98115,47.6852,-122.311,1610,3800,2014,5,2,28,815000.0,2887703066,428913.88
2,1.5,1320,1194,3.0,0,0,3,7,1320,0,2001,0,98107,47.6704,-122.39,1320,1250,2014,12,4,17,430000.0,476000335,676398.1
4,2.5,2070,7800,2.0,0,0,3,8,2070,0,1989,0,98003,47.3487,-122.315,1950,7815,2014,5,2,15,255000.0,251300260,421167.16
3,2.0,1860,4777,2.0,0,0,5,7,1860,0,1908,0,98115,47.6892,-122.311,1580,3822,2014,7,3,7,588000.0,2887700140,274419.7
3,1.0,940,7811,1.0,0,0,3,6,940,0,1959,0,98008,47.6195,-122.118,1180,7490,2014,11,4,10,350000.0,3298201170,479482.78
3,2.0,1830,3500,1.5,0,0,5,7,1290,540,1909,0,98116,47.573,-122.383,1530,4000,2014,8,3,25,554000.0,2313900560,428838.66
4,1.0,1560,8450,1.5,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100,2014,9,3,29,305000.0,243000335,234318.08
3,2.0,1280,13356,1.0,0,0,3,7,1280,0,1994,0,98042,47.3715,-122.074,1590,8071,2014,12,4,5,232000.0,7760400350,204363.36
4,2.5,2020,6236,2.0,0,0,3,7,2020,0,2002,0,98001,47.2796,-122.247,1940,5076,2014,5,2,8,262000.0,128500260,341558.25
3,1.0,1040,8122,1.0,0,0,5,7,1040,0,1971,0,98198,47.3731,-122.312,1470,8676,2015,3,1,25,234000.0,1697000370,342019.03
3,1.0,860,7632,1.0,0,0,3,6,860,0,1920,0,98166,47.4623,-122.345,890,7632,2014,8,3,27,278000.0,1218000030,376818.9
4,1.75,2290,9215,1.0,0,0,5,8,1270,1020,1969,0,98027,47.5328,-122.051,2290,10200,2014,9,3,22,500000.0,5710600030,624235.06
4,2.75,2070,9300,1.0,0,0,5,7,1120,950,1945,0,98155,47.7416,-122.32,1010,8308,2014,5,2,19,366500.0,7304300570,236271.69
2,1.75,1840,4076,1.0,0,0,3,8,1140,700,1957,0,98117,47.6875,-122.393,1540,4076,2014,12,4,1,575000.0,4443800030,630362.6
2,1.0,1060,8187,1.0,0,0,4,6,1060,0,1952,0,98133,47.7508,-122.349,1260,8188,2014,5,2,28,254000.0,9371700125,290661.03
3,1.75,1250,3880,1.0,0,0,4,7,750,500,1944,0,98117,47.6869,-122.392,1240,3880,2014,8,3,19,443725.0,4443800810,330272.53
3,2.25,2070,9957,1.0,0,0,3,8,1440,630,1977,0,98155,47.7766,-122.277,2070,10158,2015,1,1,27,469000.0,4017110200,566929.4
5,2.0,2190,8316,1.0,0,0,3,7,1390,800,1961,0,98108,47.5488,-122.298,2010,8316,2014,9,3,9,437000.0,7857003505,303444.47
4,3.0,2760,13113,1.0,0,0,4,8,1760,1000,1974,0,98028,47.7669,-122.268,1900,13113,2014,8,3,20,550000.0,4027701291,339023.12
3,2.25,1710,7134,1.0,0,0,4,7,1130,580,1979,0,98031,47.3911,-122.191,1790,7455,2015,4,2,20,172040.0,3831200200,301949.56
3,2.0,1750,7000,1.0,0,0,3,8,1750,0,1993,0,98038,47.3693,-122.041,1840,6969,2014,12,4,24,363000.0,4123830070,588874.44
3,2.25,1552,3600,2.0,0,0,3,7,1552,0,2012,0,98092,47.3198,-122.178,1677,3600,2015,4,2,30,282000.0,8946750140,309789.62
4,2.5,1960,7230,2.0,0,0,3,8,1960,0,2002,0,98023,47.2855,-122.36,1850,7208,2014,10,4,24,269950.0,7879600070,432416.06
3,1.5,1180,7000,1.0,0,0,4,7,1180,0,1977,0,98023,47.2959,-122.373,1630,7500,2014,10,4,24,193000.0,8581200160,241789.75
4,2.25,2230,6791,2.0,0,0,3,8,2230,0,2005,0,98038,47.3769,-122.028,2420,6297,2014,7,3,25,340000.0,2395710070,268294.22
3,2.5,2150,8361,2.0,0,0,3,8,2150,0,1991,0,98058,47.4627,-122.129,2150,9368,2014,10,4,21,371000.0,8856920070,415802.3
3,2.5,1830,12750,2.0,0,0,3,7,1830,0,1991,0,98168,47.5003,-122.328,1610,10000,2014,8,3,15,300000.0,798000342,341864.56
4,3.0,2800,6977,2.0,0,0,3,8,2800,0,2003,0,98038,47.3542,-122.014,2800,6600,2014,8,3,27,449950.0,5104511840,436789.9
3,2.5,2090,7163,2.0,0,0,3,8,2090,0,1989,0,98003,47.2735,-122.295,2320,8634,2014,10,4,22,299500.0,5205000400,499403.44
4,1.75,1670,9472,1.0,0,0,3,7,1100,570,1960,0,98106,47.5299,-122.357,1080,5195,2014,9,3,23,335000.0,4302700445,381563.53
4,2.25,1990,7350,1.0,0,0,4,8,1180,810,1978,0,98003,47.3258,-122.328,2030,7210,2014,11,4,10,280000.0,2413300240,357774.47
4,2.25,2270,7800,1.0,0,0,3,7,1290,980,1977,0,98034,47.7278,-122.192,1480,7280,2014,5,2,16,446000.0,9477201620,220201.98
3,1.0,950,4500,1.0,0,0,4,6,950,0,1943,0,98118,47.5273,-122.265,1140,4500,2015,4,2,7,325000.0,3336000791,344747.66
3,1.75,1610,11200,1.0,0,0,3,7,1610,0,1955,0,98033,47.6641,-122.176,1610,11200,2014,6,2,19,450000.0,1087700030,437781.06
4,2.5,1940,7107,2.0,0,0,3,7,1940,0,2000,0,98038,47.3843,-122.032,1850,5705,2014,10,4,27,322500.0,8856970570,538122.3
3,1.0,1210,9473,1.0,0,0,5,7,1210,0,1955,0,98006,47.5637,-122.139,1700,11465,2014,9,3,15,453000.0,2206700295,235483.77
4,2.5,2570,4412,2.0,0,0,3,9,2570,0,2001,0,98034,47.7076,-122.232,2460,5470,2014,10,4,8,655000.0,293910030,607466.06
3,2.25,1700,2800,2.0,0,0,5,7,1150,550,1926,0,98115,47.6819,-122.311,1500,3400,2015,5,2,4,603000.0,9547205660,611798.2
4,2.25,1990,8548,2.0,0,0,3,8,1990,0,1973,0,98033,47.667,-122.178,2320,8926,2014,12,4,3,435000.0,1088000030,602902.44
3,2.0,1260,8092,1.0,0,0,3,7,1260,0,1986,0,98038,47.3635,-122.054,1950,8092,2014,6,2,18,242000.0,1545800640,321572.88
4,2.75,3010,10450,2.0,0,0,3,9,3010,0,1996,0,98052,47.6979,-122.112,3010,10530,2014,8,3,1,810000.0,11520640,348023.28
3,1.5,1280,7742,1.0,0,0,3,7,1280,0,1973,0,98001,47.3323,-122.276,1566,7696,2014,10,4,23,165000.0,7696600240,362613.12
3,1.0,2320,6750,1.0,0,0,3,7,1160,1160,1960,0,98118,47.5327,-122.276,1230,6075,2015,4,2,27,335000.0,3904100106,315588.66
2,1.5,1400,4050,1.0,0,0,4,8,1400,0,1954,0,98115,47.6768,-122.269,1900,5940,2015,4,2,24,699000.0,8924100111,584404.0
3,1.75,1590,7280,1.0,0,0,3,7,1140,450,1974,0,98058,47.4288,-122.153,1590,9634,2015,3,1,27,280000.0,2221000070,416073.62
4,2.5,2220,7064,2.0,0,0,3,8,2220,0,1988,0,98029,47.5716,-122.022,2220,7451,2014,6,2,2,580000.0,8078350030,484260.25
2,2.5,2770,7781,2.0,0,0,3,8,2770,0,2006,0,98053,47.7072,-122.017,1870,5984,2014,6,2,20,754800.0,8682281710,339768.12
4,2.5,2303,16801,2.0,0,0,3,8,2303,0,1995,0,98019,47.7266,-121.966,2080,14013,2015,2,1,10,525000.0,1383500070,210256.17
4,1.75,1280,6060,1.0,0,0,3,7,860,420,1926,0,98117,47.6805,-122.364,1490,4680,2014,5,2,20,575000.0,6728700075,253058.97
3,2.5,1700,6698,2.0,0,0,3,7,1700,0,1997,0,98038,47.3826,-122.028,2190,7346,2014,9,3,19,335000.0,705700140,364837.66
3,2.75,1050,7200,1.0,0,0,3,7,1050,0,1985,0,98125,47.7163,-122.303,1860,9000,2014,12,4,26,473000.0,9423400193,592203.25
3,1.0,1240,6090,1.0,0,0,4,7,1240,0,1950,0,98155,47.7542,-122.307,1550,9096,2014,12,4,17,305500.0,4024101052,673868.94
2,2.25,850,1656,2.0,0,0,3,8,850,0,2001,0,98133,47.7064,-122.344,850,1312,2014,12,4,2,233000.0,6300000693,319614.28
3,1.75,1540,9000,1.0,0,0,3,8,1540,0,1971,0,98125,47.7152,-122.322,1710,7488,2015,3,1,31,490000.0,6413100270,231154.19
3,2.25,2550,9674,1.0,0,0,3,7,1850,700,1959,0,98178,47.4856,-122.247,2240,9674,2014,11,4,20,355000.0,7878400135,281655.8
2,2.0,1770,7607,1.0,0,0,4,8,1770,0,1987,0,98058,47.4287,-122.163,2090,7109,2015,4,2,2,360000.0,2597710070,655346.94
2,3.25,1570,2031,2.0,0,0,3,8,1310,260,2006,0,98126,47.548,-122.375,1570,2039,2014,8,3,6,349950.0,3278601940,604385.8
4,2.5,1960,8540,1.0,0,0,3,7,1220,740,1955,0,98177,47.7654,-122.359,1910,9120,2014,12,4,17,355950.0,1163100070,203216.14
3,1.0,1090,3315,1.0,0,0,4,6,1090,0,1969,0,98092,47.3159,-122.183,960,3120,2014,12,4,12,143000.0,4239400960,294392.78
3,1.0,940,8512,1.0,0,0,4,7,940,0,1967,0,98033,47.7002,-122.191,1060,8512,2014,7,3,23,355000.0,3893100327,653387.3
5,1.75,1770,15525,1.0,0,0,4,7,1770,0,1959,0,98059,47.5025,-122.142,1370,10395,2014,8,3,18,200000.0,7206900075,321840.22
2,2.5,1590,1845,2.0,0,0,3,9,1590,0,1997,0,98033,47.6897,-122.175,2320,3174,2014,6,2,25,409900.0,7436300160,390153.3
4,1.0,1290,6034,1.0,0,0,3,6,1050,240,1950,0,98118,47.5223,-122.286,1060,6034,2015,5,2,1,265000.0,7896300070,323400.78
4,2.5,2490,8124,2.0,0,0,3,7,2490,0,2001,0,98092,47.3347,-122.17,2760,6300,2014,6,2,12,306000.0,2111010340,353500.66
2,1.0,810,7440,1.0,0,0,5,6,810,0,1948,0,98133,47.7346,-122.352,830,7500,2014,9,3,3,408000.0,5220300140,630876.4
2,1.0,1340,8100,1.0,0,0,4,7,1340,0,1953,0,98177,47.7218,-122.37,1700,8100,2014,9,3,11,438400.0,7640400106,413938.75
3,1.75,1320,6530,1.0,0,0,4,7,1320,0,1989,0,98023,47.2871,-122.354,1620,6817,2014,12,4,29,262000.0,5028600550,464403.6
4,2.5,1940,7607,2.0,0,0,3,8,1940,0,1995,0,98052,47.685,-122.158,2250,7600,2015,1,1,14,500000.0,9430110030,285026.16
4,2.5,1980,6566,2.0,0,0,3,8,1980,0,2004,0,98042,47.3809,-122.097,2590,6999,2015,4,2,8,332000.0,6654700240,332599.53
4,2.5,2320,14240,1.0,0,0,4,9,1620,700,1974,0,98008,47.6269,-122.09,2810,13200,2014,8,3,21,824000.0,8563080270,404497.38
4,2.0,1660,4788,1.0,0,0,3,7,1660,0,1968,0,98144,47.5878,-122.312,1150,5000,2015,2,1,20,290000.0,7548300326,610107.94
2,1.0,1080,3420,1.0,0,0,4,7,780,300,1922,0,98107,47.6715,-122.393,1380,3656,2014,10,4,6,550000.0,1175001125,568352.44
2,1.0,1510,11165,1.5,0,0,4,7,1510,0,1921,0,98133,47.7212,-122.331,2210,8851,2014,9,3,3,549000.0,3034200197,303865.06
4,2.25,3070,13720,2.0,0,0,3,9,3070,0,1978,0,98007,47.6133,-122.152,3010,9657,2015,3,1,2,858000.0,9346700270,490378.9
2,1.0,970,10423,1.0,0,0,3,7,970,0,1947,0,98133,47.7252,-122.331,1200,7857,2014,10,4,30,345000.0,6414600260,304302.97
3,2.25,1260,1488,3.0,0,0,3,7,1260,0,2009,0,98133,47.7071,-122.336,1190,1095,2014,12,4,11,275000.0,4358700186,370316.2
3,1.0,1220,7771,1.0,0,0,3,7,1220,0,1963,0,98008,47.6326,-122.119,1420,7674,2014,8,3,27,405000.0,259600560,542716.2
3,2.0,1720,8145,2.0,0,0,5,7,1720,0,1949,0,98155,47.7393,-122.325,1400,8138,2015,1,1,16,432500.0,2634500070,253553.02
4,1.0,2140,4217,1.5,0,0,3,6,1320,820,1925,0,98118,47.5484,-122.287,1720,5413,2015,1,1,12,236500.0,7186800105,533073.4
4,1.5,1420,4923,1.5,0,0,4,8,1420,0,1928,0,98103,47.6901,-122.339,1470,4923,2014,7,3,18,679000.0,4459800070,452058.03
4,2.5,2060,8451,2.0,0,0,3,8,2060,0,1995,0,98133,47.7168,-122.333,2060,9460,2014,10,4,31,543000.0,3034200370,423141.16
3,1.0,1320,9520,1.0,0,0,3,7,990,330,1953,0,98178,47.4857,-122.253,1460,10610,2014,9,3,26,294000.0,7887200390,258873.88
3,1.75,1810,10463,1.0,0,0,4,7,1810,0,1969,0,98058,47.4581,-122.162,1620,8551,2015,4,2,3,340500.0,2473390710,306375.2
2,2.0,1350,2560,1.0,0,0,3,8,1350,0,1976,0,98052,47.6344,-122.107,1790,2560,2014,5,2,2,335000.0,7525100520,472537.44
3,2.0,1540,8011,1.0,0,0,3,7,1540,0,1988,0,98011,47.7342,-122.202,1630,7141,2014,7,3,23,425000.0,6204200560,580987.25
3,2.5,2510,9240,2.0,0,0,4,8,2510,0,2001,0,98022,47.1896,-122.013,2690,9240,2015,2,1,10,353000.0,5416100160,325369.22
3,2.5,1670,5146,2.0,0,0,3,8,1670,0,1991,0,98029,47.5707,-121.999,1940,5146,2015,5,2,4,540000.0,3905040070,539553.44
5,3.5,3690,11928,2.0,0,0,3,9,2540,1150,2006,0,98074,47.6108,-122.06,2640,11928,2014,6,2,12,640000.0,8562900520,242057.02
3,1.0,1320,11457,1.0,0,0,3,8,1320,0,1959,0,98028,47.7738,-122.261,1900,9800,2014,7,3,22,339950.0,4027701182,272446.34
4,1.75,1870,10450,1.0,0,0,3,8,1620,250,1978,0,98005,47.5938,-122.154,2060,10450,2015,4,2,1,660000.0,5160300030,358467.16
3,1.0,1170,8816,1.0,0,0,4,6,1170,0,1966,0,98023,47.3059,-122.368,1200,9108,2014,8,3,15,207500.0,8945300200,331424.06
